Timestamp,Regime de Contratação,Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Qual é o seu salário mensal bruto em Reais?,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Você foi afetado pela onde de demissões em massa nos últimos 6 meses?,(Opcional) Quais informações você quer que eu extraia a partir dos dados que você forneceu?
2/27/2023 11:36:09,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",3000,Analista de Qualidade (QA),Júnior,Não,
2/28/2023 13:16:23,PJ,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",3000,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
3/7/2023 15:42:59,CLT,Masculino,Sudeste,Remoto,Não,3000,Analista de Testes,Júnior,Não,
2/9/2023 6:59:41,PJ,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",3000,Analista de Testes,Júnior,Sim,
2/15/2023 11:25:56,PJ,Feminino,Sul,Híbrido (Presencial e Remoto),Não,3000,Analista de Qualidade (QA),Júnior,Não,
2/16/2023 17:25:37,CLT,Feminino,Sudeste,Remoto,Não,3000,Analista de Testes,Júnior,Não,
2/26/2023 20:00:31,CLT,Masculino,Sul,Remoto,Não,3000,Executor de Testes,Júnior,Não,
2/9/2023 8:15:31,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,2998,Analista de Qualidade (QA),Pleno,Não,"Por trabalhar em uma empresa que não possuía o setor, fui o primeiro funcionário na área de testes, estruturando todo o setor, criando procedimentos, começando a criar automação agora, com 3 anos de setor, ainda não sendo um profissional valorizado financeiramente, por ser difícil eles ""aceitarem"" a importância do setor dentro do fluxo de desenvolvimento, agora em 2023 eles começaram a ver a importância, mas por ser uma empresa pequena e de nicho, eles não tem um potencial alto de salario"
2/9/2023 6:49:23,CLT,Feminino,Nordeste,Remoto,Não,2984.8,Analista de Testes,Júnior,Não,"Numa próxima pesquisa seria interessante analisar os salários em empresas pequenas, médias e grandes, há essa diferença A empresa que trabalho é pequena, gostaria de saber como está meu salário em relação às demais empresas pequenas"
2/9/2023 14:18:57,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2980,Analista de Testes,Trainee,Não,Tester Manual 
2/22/2023 18:21:47,CLT,Masculino,Sudeste,Remoto,Não,2977.9,Analista de Testes,Trainee,Não,Sou testador Manual
2/10/2023 10:41:43,CLT,Feminino,Sudeste,Remoto,Não,2968,Executor de Testes,Júnior,Não,
2/22/2023 19:50:30,CLT,Masculino,Nordeste,Remoto,Não,2940.87,Executor de Testes,Júnior,Não,
2/9/2023 9:16:31,CLT,Masculino,Centro-Oeste,Remoto,"Sim, mais de 8 horas por semama",2929.44,Analista de Testes,Pleno,Não,
3/1/2023 7:19:39,CLT,Feminino,Sudeste,Remoto,Não,2900,Analista de Testes,Júnior,Não,Salário e atuação 
2/24/2023 15:46:04,Contrato,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2900,Automatizador de Testes,Estágio,Não,
2/24/2023 17:38:38,CLT,Feminino,Centro-Oeste,Remoto,"Sim, mais de 8 horas por semama",2900,Analista de Testes,Júnior,Não,
2/27/2023 5:35:27,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",2900,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 15:50:33,CLT,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",2867,Analista de Testes,Júnior,Não,
2/9/2023 7:59:21,CLT,Masculino,Nordeste,Remoto,Não,2850,Analista de Qualidade (QA),Júnior,Não,
2/27/2023 10:23:13,CLT,Feminino,Nordeste,Remoto,Não,2834,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 15:51:53,CLT,Feminino,Nordeste,Remoto,Não,2826,Analista de Testes,Júnior,Não,
2/21/2023 16:25:05,CLT,Feminino,Sul,Remoto,"Sim, mais de 8 horas por semama",2806.26,Analista de Testes,Júnior,Não,
2/22/2023 23:02:44,CLT,Feminino,Sudeste,Híbrido (Presencial e Remoto),Não,2760,Analista de Testes,Júnior,Não,Média salarial atual de um Analista de Teste junior na regiao sudeste
2/9/2023 10:53:02,PJ,Masculino,Sul,Remoto,Não,2750,Analista de Qualidade (QA),Júnior,Não,
2/21/2023 19:24:56,CLT,Feminino,Sul,Remoto,Não,2750,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 18:55:02,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",2700,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 6:59:30,CLT,Masculino,Nordeste,Remoto,Não,2700,Analista de Testes,Júnior,Não,
2/9/2023 7:55:01,CLT,Feminino,Nordeste,Remoto,Não,2700,Executor de Testes,Júnior,Não,
2/14/2023 22:35:33,CLT,Feminino,Sudeste,Remoto,Não,2700,Executor de Testes,Júnior,Não,
2/21/2023 13:50:27,CLT,Masculino,Nordeste,Presencial,"Sim, entre 1 e 8 horas por semana",2700,Analista de Testes,Pleno,Não,
2/9/2023 6:36:00,CLT,Feminino,Sul,Presencial,Não,2700,Analista de Testes,Júnior,Não,
2/9/2023 11:20:46,CLT,Masculino,Sul,Híbrido (Presencial e Remoto),Não,2700,Analista de Qualidade (QA),Júnior,Não,"O nível do cargo, salário e também uma sugestão mostrar nos resultados quais regiões do Brasil mais tem vagas de QA sejam elas Junior, Pleno ou Senior, e quais regiões mais pagam para um QA Junior, se possível citar quais são essas empresas com oportunidades atrativas,  além de falar quais delas proporcionam o trabalho remoto"
2/9/2023 18:57:02,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2700,Analista de Testes,Trainee,Não,
2/11/2023 22:34:18,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2700,Analista de Testes,Júnior,Não,
2/13/2023 23:16:39,CLT,Feminino,Sudeste,Remoto,Não,2700,Analista de Qualidade (QA),Júnior,Não,
2/21/2023 14:52:12,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2700,Automatizador de Testes,Júnior,Não,
2/27/2023 6:43:32,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",2700,Automatizador de Testes,Trainee,Não,
2/27/2023 8:45:22,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",2700,Analista de Testes,Pleno,Não,
2/27/2023 12:06:13,CLT,Masculino,Centro-Oeste,Remoto,Não,2700,Analista de Testes,Júnior,Não,Média salarial 
2/11/2023 23:22:12,CLT,Feminino,Sul,Remoto,Não,2640,Analista de Testes,Trainee,Não,
2/24/2023 8:44:57,CLT,Masculino,Centro-Oeste,Presencial,Não,2600,Analista de Testes,Júnior,Não,"Dados sobre carreira , futuro da área "
2/27/2023 10:51:48,CLT,Feminino,Sudeste,Remoto,Não,2600,Analista de Testes,Júnior,Não,
2/13/2023 11:39:38,CLT,Feminino,Sul,Remoto,Não,2600,Analista de Testes,Júnior,Não,
2/26/2023 18:31:57,Flex,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",2600,Analista de Testes,Trainee,Não,
2/14/2023 11:44:42,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2600,Analista de Qualidade (QA),Júnior,Não,
2/26/2023 11:38:21,CLT,Feminino,Sudeste,Remoto,Não,2600,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 7:43:35,CLT,Masculino,Nordeste,Híbrido (Presencial e Remoto),Não,2569.48,Analista de Testes,Júnior,Não,"Salários com base na senioridade por: região, modelo de atuação e regime de contratação Seria interessante também a disponibilização desses dados em um dashboard do PowerBI e compartilhado para os alunos(apenas visualização), pois nele conseguimos melhores filtros!"
2/9/2023 6:24:48,CLT,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",2501,Analista de Testes,Júnior,Não,
2/22/2023 10:06:01,CLT,Masculino,Centro-Oeste,Remoto,"Sim, mais de 8 horas por semama",2500,Executor de Testes,Sênior,Não,
2/9/2023 18:34:52,PJ,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",2500,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/16/2023 8:09:24,PJ,Feminino,Sudeste,Remoto,Não,2500,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/9/2023 6:35:49,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",2500,Analista de Testes,Júnior,Não,
2/9/2023 6:51:23,CLT,Feminino,Nordeste,Presencial,"Sim, mais de 8 horas por semama",2500,Analista de Qualidade (QA),Júnior,Não,
2/12/2023 14:12:04,CLT,Masculino,Sudeste,Remoto,Não,2500,Analista de Testes,Júnior,Não,
2/18/2023 10:43:57,PJ,Masculino,Nordeste,Híbrido (Presencial e Remoto),Não,2500,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 9:21:30,PJ,Feminino,Norte,Remoto,Não,2500,Analista de Qualidade (QA),Júnior,Não,
2/24/2023 9:26:48,PJ,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,2500,Analista de Qualidade (QA),Júnior,Não,
3/1/2023 9:21:32,CLT,Masculino,Centro-Oeste,Presencial,Não,2500,Executor de Testes,Trainee,Sim,
2/9/2023 13:05:54,CLT,Feminino,Sudeste,Presencial,Não,2500,Executor de Testes,Júnior,Não,
2/11/2023 9:58:47,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",2500,Analista de Qualidade (QA),Júnior,Não,A porcentagem de QAs que estão atuando no exterior 
2/13/2023 17:27:10,CLT,Feminino,Sul,Remoto,Não,2500,Analista de Testes,Júnior,Não,
2/17/2023 9:44:02,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",2500,Analista de Testes,Júnior,Não,
2/18/2023 10:44:49,PJ,Masculino,Nordeste,Híbrido (Presencial e Remoto),Não,2500,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 5:15:11,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2500,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 14:21:34,CLT,Masculino,Sul,Remoto,Não,2500,Executor de Testes,Júnior,Não,
3/3/2023 21:55:16,CLT,Masculino,Centro-Oeste,Presencial,Não,2500,Analista de Testes,Júnior,Não,
2/9/2023 13:24:53,PJ,Feminino,Nordeste,Remoto,Não,2500,Analista de Testes,Júnior,Não,Fiquei 7 meses em transição de carreira
2/9/2023 20:31:41,PJ,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",2500,Automatizador de Testes,Júnior,Não,
2/28/2023 7:02:22,CLT,Feminino,Sul,Remoto,Não,2500,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 8:36:43,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2400,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 16:18:02,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,2400,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 16:50:46,CLT,Feminino,Sudeste,Remoto,Não,2400,Analista de Testes,Trainee,Não,Curiosa em saber se tem mais algum trainee pra popular a pesquisa
2/13/2023 8:04:04,CLT,Feminino,Sudeste,Remoto,Não,2400,Analista de Testes,Júnior,Não,
2/22/2023 16:27:25,CLT,Masculino,Sudeste,Remoto,Não,2400,Analista de Qualidade (QA),Júnior,Não,
2/27/2023 7:14:35,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",2400,Analista de Qualidade (QA),Júnior,Não,
2/26/2023 13:28:49,CLT,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",2370,Analista de Testes,Trainee,Não,
2/24/2023 17:49:36,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2370,Analista de Qualidade (QA),Júnior,Não,
2/10/2023 11:36:24,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2337,Analista de Qualidade (QA),Júnior,Não,
2/27/2023 9:21:14,CLT,Masculino,Sudeste,Presencial,"Sim, entre 1 e 8 horas por semana",2300,Executor de Testes,Trainee,Não,
2/20/2023 14:58:59,CLT,Masculino,Sudeste,Presencial,Não,2300,Analista de Testes,Júnior,Não,
2/25/2023 16:59:28,CLT,Masculino,Sudeste,Remoto,Não,2300,Analista de Testes,Júnior,Não,
2/10/2023 8:44:15,CLT,Feminino,Sul,Remoto,Não,2233,Analista de Testes,Júnior,Não,
2/26/2023 12:26:39,CLT,Feminino,Sudeste,Remoto,Não,2225,Analista de Testes,Júnior,Não,"Não fui demitida mas fui cortada de um projeto por redução de custos nos últimos 6 meses, após isso fui realocada em outro projeto "
2/23/2023 17:29:18,PJ,Masculino,Nordeste,Remoto,Não,2200,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:23:20,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",2200,Automatizador de Testes,Júnior,Não,Remuneração para mesmos processos no mercado
2/9/2023 12:48:37,CLT,Masculino,Nordeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",2200,Analista de Testes,Júnior,Não,
2/22/2023 16:44:35,PJ,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,2200,Analista de Qualidade (QA),Júnior,Não,
2/26/2023 21:01:56,CLT,Feminino,Sul,Remoto,Não,2200,Analista de Testes,Pleno,Não,
2/9/2023 18:30:57,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",2200,Analista de Qualidade (QA),Júnior,Não,Gostaria de identificar se o meu salário está de acordo com o que eu preenchi acima
2/26/2023 10:28:52,CLT,Masculino,Sudeste,Remoto,Não,2200,Analista de Testes,Júnior,Não,
2/28/2023 7:00:16,CLT,Feminino,Sul,Presencial,Não,2200,Analista de Testes,Júnior,Não,
2/23/2023 14:45:14,CLT,Feminino,Sudeste,Remoto,Não,2176,Analista de Testes,Júnior,Não,
2/26/2023 13:41:03,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",2154.84,Analista de Qualidade (QA),Júnior,Não,Comecei agora a trabalhar
2/9/2023 10:55:33,CLT,Feminino,Sul,Presencial,Não,2150,Analista de Testes,Júnior,Não,Gostaria de saber o resultado dos dados
2/11/2023 20:46:03,Contrato,Feminino,Sudeste,Híbrido (Presencial e Remoto),Não,2150,Analista de Qualidade (QA),Estágio,Não,Ter ideia do salário de Analista Junior
2/9/2023 21:51:09,CLT,Masculino,Sul,Remoto,Não,2143.81,Executor de Testes,Trainee,Sim,
2/9/2023 7:44:08,PJ,Masculino,Nordeste,Remoto,Não,2100,Analista de Qualidade (QA),Estágio,Não,
2/26/2023 14:33:17,Contrato,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",2100,Analista de Qualidade (QA),Estágio,Não,
2/9/2023 6:18:18,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",2100,Analista de Testes,Júnior,Não,
2/12/2023 4:10:33,CLT,Feminino,Nordeste,Remoto,Não,2100,Analista de Testes,Júnior,Não,
2/9/2023 16:17:02,CLT,Masculino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",2095,Analista de Testes,Júnior,Não,
2/28/2023 16:45:12,CLT,Feminino,Sudeste,Remoto,Não,2025,Analista de Qualidade (QA),Trainee,Não,
2/27/2023 11:24:01,CLT,Masculino,Sudeste,Remoto,Não,2018.33,Analista de Testes,Júnior,Não,
2/9/2023 6:30:13,CLT,Feminino,Nordeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",2000,Analista de Testes,Júnior,Sim,"Fui admitida como Engenheira de Teste Treinne, e eu pego de 8 as 18 com duas horas de Almoço e recebo 2000 bruto vc acha que está correto ? É realmente o salário de mercado?"
2/25/2023 9:38:18,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,2000,Analista de Testes,Estágio,Não,
2/9/2023 12:10:27,CLT,Masculino,Nordeste,Remoto,Não,2000,Analista de Qualidade (QA),Júnior,Não,
2/11/2023 11:13:34,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",2000,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 7:33:15,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",2000,Analista de Qualidade (QA),Júnior,Não,Média salarial 
2/15/2023 12:56:23,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",2000,Analista de Qualidade (QA),Júnior,Não,As informações necessárias que puderem me dar
2/15/2023 13:43:52,CLT,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",2000,Analista de Testes,Júnior,Não,
2/20/2023 7:36:10,PJ,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",2000,Analista de Qualidade (QA),Júnior,Não,
2/23/2023 6:10:11,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",2000,Analista de Testes,Pleno,Não,
2/12/2023 6:06:32,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",2000,Automatizador de Testes,Júnior,Não,"Tabular esses dados no estilo dash board excel onde seja possível consultar por estado, por senioridade e estado,  senioridade , estado e modelo de atuação,  senioridade e estado, regime de atuação, sexo  Bom sobre a função, acho que deveria deixa uma questão aberta para incluir outras funções Essa área tem várias definições de cargo diferente"
3/1/2023 7:24:27,Contrato,Feminino,Sul,Remoto,Não,1900,Executor de Testes,Estágio,Não,
3/2/2023 15:39:53,CLT,Feminino,Nordeste,Remoto,Não,1900,Analista de Qualidade (QA),Júnior,Não,
2/27/2023 9:16:57,PJ,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",1830,Analista de Qualidade (QA),Júnior,Não,
2/27/2023 6:00:07,CLT,Feminino,Sudeste,Presencial,Não,1810,Analista de Testes,Júnior,Não,
2/13/2023 7:58:28,Contrato,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",1805,Executor de Testes,Estágio,Não,
2/15/2023 14:17:45,CLT,Masculino,Norte,Remoto,Não,1800,Analista de Qualidade (QA),Trainee,Não,
2/21/2023 12:50:09,CLT,Feminino,Sudeste,Presencial,Não,1800,Analista de Testes,Júnior,Não,
2/9/2023 8:18:42,CLT,Masculino,Sul,Remoto,Não,1768.96,Analista de Testes,Estágio,Não,
2/9/2023 21:20:31,Contrato,Masculino,Norte,Remoto,Não,1700,Analista de Testes,Estágio,Não,
2/15/2023 18:43:39,Contrato,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",1700,Analista de Testes,Estágio,Sim,
2/23/2023 11:48:51,Contrato,Feminino,Sul,Híbrido (Presencial e Remoto),Não,1700,Engenheiro de Qualidade (QA Engineer),Estágio,Não,Media salarial de estagiários 
2/9/2023 7:20:11,Contrato,Feminino,Norte,Híbrido (Presencial e Remoto),Não,1700,Analista de Qualidade (QA),Estágio,Não,
2/9/2023 12:02:15,Contrato,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,1700,Analista de Qualidade (QA),Estágio,Não,
2/27/2023 12:13:00,CLT,Masculino,Nordeste,Presencial,"Sim, mais de 8 horas por semama",1656,Automatizador de Testes,Trainee,Não,
2/27/2023 0:14:11,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",1600,Analista de Testes,Trainee,Não,
2/9/2023 11:47:24,PJ,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",1600,Analista de Qualidade (QA),Pleno,Não,Salário por região Salário por gênero Layoff por gênero e senioridade 
2/9/2023 16:51:36,Contrato,Feminino,Sudeste,Remoto,Não,1600,Analista de Qualidade (QA),Estágio,Não,"Se tem benefícios, meu salário é o mencionado, mas com benefícios mensais ele vai para 2300,00 reais, fora os auxílios estudos/idioma"
2/9/2023 21:21:32,PJ,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",1600,Analista de Qualidade (QA),Trainee,Não,
2/28/2023 7:25:06,Contrato,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",1600,Analista de Testes,Estágio,Não,
2/26/2023 8:16:25,Contrato,Feminino,Nordeste,Remoto,Não,1550,Analista de Testes,Estágio,Não,
2/11/2023 12:55:33,CLT,Feminino,Sul,Remoto,Não,1500,Analista de Testes,Júnior,Não,
2/9/2023 17:39:56,Contrato,Masculino,Nordeste,Remoto,Não,1500,Automatizador de Testes,Estágio,Não,
2/11/2023 9:50:56,PJ,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",1500,Executor de Testes,Estágio,Não,
2/15/2023 12:24:42,Contrato,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",1500,Analista de Testes,Estágio,Não,Porcentagem de estagiários na área e média salarial desse nível E salário de Analistas de Testes Junior
2/15/2023 13:13:39,Contrato,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",1500,Automatizador de Testes,Estágio,Não,
2/10/2023 7:13:14,PJ,Feminino,Sudeste,Remoto,Não,1500,Analista de Qualidade (QA),Júnior,Não,
2/15/2023 14:34:34,Contrato,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",1500,Analista de Qualidade (QA),Estágio,Não,
2/17/2023 13:08:46,Contrato,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",1500,Analista de Qualidade (QA),Estágio,Não,
2/26/2023 16:07:44,Contrato,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",1500,Analista de Testes,Estágio,Não,
2/27/2023 15:13:38,Contrato,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",1500,Automatizador de Testes,Estágio,Não,
2/10/2023 3:42:47,Contrato,Masculino,Centro-Oeste,Remoto,Não,1450,Analista de Testes,Estágio,Não,
2/16/2023 1:00:17,Contrato,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",1450,Engenheiro de Qualidade (QA Engineer),Estágio,Não,
2/19/2023 18:50:43,CLT,Masculino,Norte,Presencial,Não,1440,Executor de Testes,Júnior,Não,
2/26/2023 12:55:31,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",1400,Analista de Qualidade (QA),Júnior,Não,
2/26/2023 15:49:51,CLT,Masculino,Sul,Presencial,Não,1380,Analista de Testes,Trainee,Não,
2/27/2023 10:10:23,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",1303,Analista de Testes,Júnior,Não,
2/9/2023 6:19:49,Contrato,Masculino,Sudeste,Presencial,Não,1300,Analista de Testes,Estágio,Não,
2/26/2023 12:16:42,Contrato,Masculino,Sudeste,Presencial,Não,1300,Analista de Testes,Estágio,Não,
2/16/2023 9:23:59,CLT,Feminino,Centro-Oeste,Presencial,Não,1250,Analista de Testes,Júnior,Não,
2/22/2023 13:18:05,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",1236,Analista de Qualidade (QA),Trainee,Não,
3/1/2023 7:23:19,Contrato,Masculino,Nordeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",1229,Analista de Testes,Estágio,Não,
2/10/2023 22:54:15,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",1210,Analista de Testes,Estágio,Não,
2/9/2023 7:00:53,Contrato,Feminino,Sudeste,Híbrido (Presencial e Remoto),Não,1200,Analista de Qualidade (QA),Estágio,Não,
2/22/2023 7:52:09,Contrato,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",1200,Analista de Qualidade (QA),Estágio,Não,
2/26/2023 13:31:01,Contrato,Masculino,Nordeste,Remoto,Não,1200,Analista de Testes,Estágio,Não,
2/26/2023 19:19:08,Contrato,Masculino,Nordeste,Presencial,Não,1200,Analista de Testes,Estágio,Não,
2/22/2023 19:04:19,Contrato,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",1164,Analista de Testes,Estágio,Não,
2/9/2023 11:57:46,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,1100,Analista de Qualidade (QA),Estágio,Não,
2/10/2023 5:32:41,Contrato,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",1052,Analista de Qualidade (QA),Estágio,Não,Quero ter um retorno sobre a média salarial de cada cargo em QA e saber se foram afetados com as demissões
